price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
60000,35,2,Capital Federal,ph,alquiler,$,Flores,Flores,Echeandia Al 2700,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1292144298-ph-flores-_JM
160000,120,3,Capital Federal,ph,alquiler,$,Parque Chas,Parque Chas, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1167557881-amplio-ph-con-entrada-independiente-excelente-estado-gran-cocina-comedor-living-dormitorios-con-placard-dos-banos-hermoso-uso-comercial-o-profesional-_JM
55000,65,3,Capital Federal,ph,alquiler,$,Villa Pueyrredon,Villa Pueyrredón, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1295490767-ph-3-ambientes-villa-pueyrredon-_JM
150000,80,4,Capital Federal,ph,alquiler,$,Villa Crespo,Villa Crespo,Sunchales Al 800,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284285019-ph-villa-crespo-_JM
150000,57,4,Capital Federal,ph,alquiler,$,Villa Devoto,Villa Devoto,Bermudez Al 2900,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1287084489-bermudez-2900-villa-devoto-ph-4-ambientes-cpatio-y-terraza-_JM
110000,70,3,Capital Federal,ph,alquiler,$,Villa Real,Villa Real,Pedro Lozano Al 5100. Entre Naciones Unidas Y Cervantes,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1294357565-ph-en-alquiler-en-villa-real-_JM
160000,96,5,Capital Federal,ph,alquiler,$,Caballito,Caballito,Av Pedro Goyena 227 1º 10,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1272818574-exelente-ph-reciclado-a-nuevo-pedro-goyena-al-200-caballito-_JM
65000,30,2,Capital Federal,ph,alquiler,$,Mataderos,Mataderos, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1288038845-alquiler-2-ambientes-ph-tipo-loft-frente-sin-expensas-mataderos-_JM
73000,30,2,Capital Federal,ph,alquiler,$,Villa Del Parque,Villa Del Parque,Teodoro Vilardebo   2900 1°,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1267687178-ph-2-amb-con-patio-a-3-cuadras-de-cuenca-_JM
120000,46,2,Capital Federal,ph,alquiler,$,Villa Luro,Villa Luro,Moliere 600,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284818630-villa-luro-alquiler-ph-2-ambcon-patio-y-terraza-_JM
80000,49,2,Capital Federal,ph,alquiler,$,Mataderos,Mataderos,Ercilla Al 6500. Entre Pilar Y Cafayate,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1278352557-ph-en-alquiler-en-mataderos-_JM
95000,75,3,Capital Federal,ph,alquiler,$,Villa Lugano,Villa Lugano,Horacio Casco 5140,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1281947697-ph-3-ambientes-en-alquiler-villa-lugano-excelente-estado-_JM
160000,40,3,Capital Federal,ph,alquiler,$,Caballito,Caballito,Ricardo Trelles 1469. Entre Galicia,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1278629056-ph-en-alquiler-en-caballito-_JM
130000,90,3,Capital Federal,ph,alquiler,$,Parque Avellaneda,Parque Avellaneda,Pergamino Al 900,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1275073864-ph-flores-_JM
50000,55,3,Capital Federal,ph,alquiler,$,Villa Lugano,Villa Lugano,Hubac 6334,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1295327878-ph-3-ambientes-2do-piso-por-escalera-en-alquiler-villa-lugano-_JM
135000,74,3,Capital Federal,ph,alquiler,$,Caballito,Caballito,Ph 3 Amb . Semi Amoblado Apto Prof. Sin Expensas Pujol Al 1000,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1280097174-ph-3-amb-1er-piso-por-escalera-semi-amoblado-sin-expensas-caballito-norte-_JM
160000,63,3,Capital Federal,ph,alquiler,$,Villa Pueyrredon,Villa Pueyrredón,Jose Cubas 2600,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1248408086-alquiler-ph-de-3-ambientes-en-duplex-a-estrenar-con-seguro-de-caucion-_JM
100000,80,2,Capital Federal,ph,alquiler,$,Palermo,Palermo,Nicaragua Al 4300,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1273965872-ph-palermo-_JM
65000,35,2,Capital Federal,ph,alquiler,$,Mataderos,Mataderos, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1288237019-alquiler-2-ambientes-lateral-patio-sin-expensas-mataderos-_JM
140000,50,2,Capital Federal,ph,alquiler,$,Villa Devoto,Villa Devoto,González Catán 4700,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1287634354-alquiler-ph-dos-ambientes-terraza-villa-devoto-_JM
130000,90,3,Capital Federal,ph,alquiler,$,Flores,Flores,Pergamino Al 900,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1274377328-ph-flores-_JM
130000,50,3,Capital Federal,ph,alquiler,$,San Telmo,San Telmo,Carlos Calvo Al 300,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1285501253-ph-3-ambientes-c-patio-reciclado-alquiler-san-telmo-_JM
150000,85,3,Capital Federal,ph,alquiler,$,Villa Devoto,Villa Devoto, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293236304-alquiler-3-amb-con-balcon-ph-en-villa-devoto-_JM
150000,63,3,Capital Federal,ph,alquiler,$,Villa Del Parque,Villa Del Parque,Nogoya Al 3000,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1281654399-nogoya-3000-ph-3-ambientes-en-pb-con-gran-patio-115m2-sin-expensas-villa-del-parque-_JM
150000,96,4,Capital Federal,ph,alquiler,$,Paternal,Paternal,Donato Alvarez 2500,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1291780122-ph-tipo-casa-muy-luminoso-con-terraza-en-alquiler-_JM
115000,70,3,Capital Federal,ph,alquiler,$,Villa Luro,Villa Luro, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1280858545-alquiler-ph-de-3-ambientes-en-pb-entrada-independiente-dueno-directo-_JM
170000,70,4,Capital Federal,ph,alquiler,$,Parque Chacabuco,Parque Chacabuco,Tejedor 400,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284785658-ph-4-amb-c-2-patios-2-terrazas-2-bnos-150m-tot-entrada-indep-sexp-a-nuevo-_JM
60000,33,2,Capital Federal,ph,alquiler,$,Mataderos,Mataderos, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1287993083-alquiler-2-ambientes-contrafrente-patio-sin-expensas-mataderos-_JM
55000,41,1,Capital Federal,ph,alquiler,$,Liniers,Liniers,Fonrouge Al 1000. Entre Samuel Spiro Y Zelada,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1281647553-ph-en-alquiler-en-liniers-_JM
150000,75,3,Capital Federal,ph,alquiler,$,Villa Devoto,Villa Devoto,Habana Al 4400,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293463711-alquiler-uso-profesional-ph-3-ambientes-villa-devoto-_JM
210000,86,4,Capital Federal,ph,alquiler,$,Caballito,Caballito,Bogota Al 100. Entre Otamendi Y Campichuelo,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1290430901-4-ambientes-ph-amoblado-caballito-_JM
150000,55,3,Capital Federal,ph,alquiler,$,Almagro,Almagro,Bartolome Mitre Al 4200,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1287048266-ph-3-ambientes-con-patio-en-alquiler-almagro-_JM
150000,115,4,Capital Federal,ph,alquiler,$,Villa Crespo,Villa Crespo,Malabia Al 200,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284343312-local-villa-crespo-_JM
95000,42,2,Capital Federal,ph,alquiler,$,Floresta,Floresta,Remedios Escalada De San Martin   4100 1°,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1294775455-2-ambientes-al-frente-con-balcon-y-cochera-floresta-_JM
250000,50,1,Capital Federal,ph,alquiler,$,Palermo,Palermo Soho,Gorriti Al 4900,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1274431105-alquilo-garage-para-uso-comercial-en-palermo-soho-_JM
130000,65,3,Capital Federal,ph,alquiler,$,Paternal,Paternal,Yerua  5086,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1298859445-alquiler-ph-duplex-paternal-3-amb-balcon-a-la-calle-_JM
80000,50,2,Capital Federal,ph,alquiler,$,Caballito,Caballito, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1278629439-alquiler-departamento-ph-caballito-plaza-irlanda-_JM
53000,50,3,Capital Federal,ph,alquiler,$,Parque Chacabuco,Parque Chacabuco, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1301667940-ph-al-frente-3-amb-parque-chacabuco-jm-moreno-y-cobo-comunicarse-x-whasap-_JM
250000,90,3,Capital Federal,ph,alquiler,$,Almagro,Almagro,Av. Castro Barros 200,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1286740022-ph-almagro-3-ambientes-con-patio-dueno-directo-sin-expensa-_JM
115000,56,3,Capital Federal,ph,alquiler,$,Villa Del Parque,Villa Del Parque, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284291539-hermoso-ph-en-alquiler-barrio-villa-del-parque-oportunidad-_JM
80000,55,3,Capital Federal,ph,alquiler,$,Barracas,Barracas, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1296062549-casa-remodelada-a-15-minutos-del-obelisco-medios-de-transporte-en-la-puerta-_JM
70000,50,2,Capital Federal,ph,alquiler,$,San Telmo,San Telmo,Chacabuco 1000,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1281646417-ph-en-san-telmo-_JM
95000,46,2,Capital Federal,ph,alquiler,$,Belgrano,Belgrano R,Juramento  4027,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1279738581-belgrano-r-ph-2amb-sin-expensas-con-entrada-independiente-_JM
75000,50,2,Capital Federal,ph,alquiler,$,Congreso,Congreso, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1288001102-ph-2-ambientes-y-12-entrepiso-sin-expensas-av-independencia-1600-congreso-_JM
60000,30,1,Capital Federal,ph,alquiler,$,Villa Luro,Villa Luro,Zelada  4579,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1286236992-ph-monoambiente-con-balcon-1-piso-villa-luro-_JM
75000,40,1,Capital Federal,ph,alquiler,$,Parque Patricios,Parque Patricios,Dr E Finochietto  Sn,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1287275498-alquilo-monoambiente-en-parque-patricios-_JM
160000,125,5,Capital Federal,casa,alquiler,$,Belgrano,Belgrano,0,2023/01/07,/casa-en-alquiler-en-belgrano-5-ambientes--12464140
140000,80,3,Capital Federal,casa,alquiler,$,Mataderos,Mataderos,0,2023/01/07,/casa-en-alquiler-en-mataderos-3-ambientes--12462756
160000,90,3,Capital Federal,casa,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/07,/casa-en-alquiler-en-villa-devoto-4-ambientes--12017957
185000,120,4,Capital Federal,casa,alquiler,$,Floresta,Floresta Norte,0,2023/01/07,/casa-en-alquiler-en-floresta-norte-4-ambientes--12007611
150000,80,3,Capital Federal,casa,alquiler,$,Parque Chacabuco,Parque Chacabuco,0,2023/01/07,/casa-en-alquiler-en-parque-chacabuco-4-ambientes--12449761
170000,100,4,Capital Federal,casa,alquiler,$,Floresta,Floresta,0,2023/01/07,/casa-en-alquiler-en-floresta-4-ambientes--12441358
245000,90,4,Capital Federal,casa,alquiler,$,Urquiza,Parque Chas,0,2023/01/07,/casa-en-alquiler-en-parque-chas-4-ambientes--12161453
50000,40,3,Capital Federal,casa,alquiler,$,Barrio Norte,Recoleta,0,2023/01/07,/casa-en-alquiler-en-recoleta-3-ambientes--12386521
130000,130,1,Capital Federal,casa,alquiler,$,Mataderos,Mataderos,0,2023/01/07,/casa-en-alquiler-en-mataderos-1-ambiente--12104128
75000,46,2,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Gallo 1200,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299162872-departamento-en-alquiler-en-recoleta-capital-federal-buenos-aires-_JM
85000,32,1,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298789763-torre-las-plazas-blanco-encaldada-5350-impecable-_JM
85000,42,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,Carlos Calvo  3800 4°,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300039022-departamento-2-amb-47-m2-balcon-muy-lum-almagro-_JM
140000,60,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299636744-impecable-todo-sol-piso-8vo-hermoso-dpto-amplio-_JM
115000,38,1,Capital Federal,departamento,alquiler,$,Saavedra,Saavedra,Washington Al 3800,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299067762-alquiler-departamento-a-estrenar-1-amb-al-frente-balcon-con-parrilla-propia-saavedra-_JM
140000,56,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,Camargo Al 800,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299602243-departamento-villa-crespo-_JM
85000,31,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano R,Conesa 1800,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301017614-departamento-en-alquiler-en-belgrano-r-capital-federal-buenos-aires-_JM
215000,70,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito, Jose Y Treinta Y Tres Orientales,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300842769-3-ambientes-amoblado-caballito-reciclado-a-nuevo-_JM
110000,38,2,Capital Federal,departamento,alquiler,$,Floresta,Floresta,Ensenada 7 6 B,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300998151-departamento-floresta-todo-sol-vista-abierta-2-amb-en-inmejorable-ubicacion-_JM
80000,32,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1302477188-monoambiente-nuevo-caballito-dueno-directo-_JM
149900,60,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1288673033-3-amb-d-u-e-n-o-frente-con-balcon-piso-14-con-cochera-vista-panoramica-desde-todos-los-ambientes-apto-profesional-muy-moderno-todo-nuevo-cerca-subte-corrientes-_JM
59900,49,3,Capital Federal,departamento,alquiler,$,Villa Lugano,Villa Lugano, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1279222163-dueno-alquila-p-personal-de-fuerzas-armadas-_JM
60000,45,2,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,Velasco Al 700,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1293034383-departamento-villa-crespo-_JM
120000,79,3,Capital Federal,departamento,alquiler,$,Mataderos,Mataderos, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1284813031-departamento-dueno-directo-mataderos-barrio-naon-3-am-y-12-con-terraza-propia-y-parrilla-bajas-expensas-a-mts-de-av-emilio-castro-_JM
85000,42,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Independencia 3969,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286237158-1-amb-hecho-3-amb-lujo-cochera-opc-alegre-de-66-m2-balcon-porcelanat-sindep-_JM
75000,50,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Juan B Justo Al 4000,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1293079776-departamento-caballito-_JM
80000,50,2,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Gallo Al 1600,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286553741-departamento-2-amb-amplios-pta-baja-al-fte-muy-buen-estado-recoleta-_JM
250000,73,3,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1290644678-ph-sin-expensas-2-dormitorios-terraza-_JM
162000,90,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1278250433-ver-video-departamento-3-ambientes-dependencia-comedor-diario-alquiler-palermo-vigilancia-permanente-_JM
69500,35,1,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Campana  4846,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1291908265-hermoso-monoambiente-divisible-balcon-terrazay-patio-dueno-_JM
150000,75,4,Capital Federal,departamento,alquiler,$,Almagro,Almagro, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1275776035-impecable-departamento-4-ambientes-almagro-piso-alto-hermosa-vista-y-luminoso-_JM
82000,32,2,Capital Federal,departamento,alquiler,$,San Nicolas,San Nicolás, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299386364-deprtamento-2-amb-luminoso-bano-amplio-c-cocina-independiente-pequena-_JM
70000,36,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1288012092-vta-de-obligado-al-2500-_JM
75000,35,2,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Av Rivadavia Al 5700,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1288036582-alquiler-departamento-2-ambientes-en-caballito-_JM
100000,40,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Freire Al 2400,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1294715218-bau-propiedades-monoambiente-con-balcon-edificio-full-amenities-belgrano-_JM
68000,40,2,Capital Federal,departamento,alquiler,$,Villa Del Parque,Villa Del Parque, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1282076873-departamento-2-ambientes-en-alquiler-_JM
130000,73,3,Capital Federal,departamento,alquiler,$,Chacarita,Chacarita,Forest Al 500,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1277186761-chacarita-alquiler-hermoso-3-ambientes-con-balcon-al-contrafrente--_JM
92000,40,2,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Santa Fe  1714,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1275415672-departamento-de-2-ambientes-en-recoleta-_JM
160000,83,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1280844989-departamento-alquiler-belgrano-3-ambientes-dueno-directo-_JM
100000,68,3,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,Av. Rivadavia Al 2800,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1292838464-alquiler-departamento-3-ambientes-con-muebles-balvanera-_JM
110000,50,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,Olazabal Y Constituyentes Sn,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1290473092-alquiler-2-ambientes-villa-urquiza-_JM
130000,65,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Av Rivadavia  5500 5°,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1274248391-departamento-3-ambientes-balcon-vista-abierta-_JM
60000,25,1,Capital Federal,departamento,alquiler,$,San Nicolas,San Nicolás, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1293220441-monoambiente-luminoso-exelente-ubicacion-_JM
80000,35,2,Capital Federal,departamento,alquiler,$,Flores,Flores,Rivadavia  6346,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1289045170-departamento-en-alquiler-caballito-2-ambientes-muy-luminoso-_JM
189900,64,3,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,Bauness Al 1900,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1283548300-alquiler-temporario-3-ambientes-con-cochera-en-villa-urquiza-_JM
130000,56,1,Capital Federal,departamento,alquiler,$,Saavedra,Saavedra,Washington Al 3800,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286135672-alquiler-departamento-a-estrenar-1-amb-con-terraza-y-parrilla-propia-saavedra-_JM
180000,62,3,Capital Federal,departamento,alquiler,$,Colegiales,Colegiales,Palpa Al 3500,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1293266485-departamento-colegiales-_JM
90000,49,2,Capital Federal,departamento,alquiler,$,Flores,Flores, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1276860169-dueno-alquila-amplio-dto-2-amb-2-dormitorios-ap-prof-_JM
70000,24,1,Capital Federal,departamento,alquiler,$,Flores,Flores,Directorio  2560,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286149729-alquiler-un-ambiente-con-balcon-reciclado-_JM
123000,60,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Puan 500,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1239611786-alquilo-depto-nuevo-2-dormitor-con-cocina-integrada-s-coche-_JM
240000,90,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Ramón Falcón  1400,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1280582861-imperdible-depto-3-ambientes-en-duplex-con-cochera-_JM
150000,48,2,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,Humahuaca  4653,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1287066366-alquiler-2-ambientes-en-excelente-zona-_JM
175000,80,4,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Av. Las Heras Al Al 3700,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1281993507-departamento-en-torre-palermo-_JM
100000,62,5,Capital Federal,departamento,alquiler,$,San Nicolas,San Nicolás,San Martin  500,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1284780982-dueno-alquila-solo-uso-profesional-_JM
